Label,1.80,1.81,1.82,1.83,1.84,1.85,1.86,1.87,1.88,1.89,1.90,1.91,1.92,1.93,1.94,1.95,1.96,1.97,1.98,1.99,2.00,2.01,2.02,2.03,2.04,2.05,2.06,2.07,2.08,2.09,2.10,2.11,2.12,2.13,2.14,2.15,2.16,2.17,2.18,2.19,2.20,2.21,2.22,2.23,2.24,2.25,2.26,2.27,2.28,2.29,2.30,2.31,2.32,2.33,2.34,2.35,2.36,2.37,2.38,2.39,2.40,2.41,2.42,2.43,2.44,2.45,2.46,2.47,2.48,2.49,2.50,2.51,2.52,2.53,2.54,2.55,2.56,2.57,2.58,2.59,2.60,2.61,2.62,2.63,2.64,2.65,2.66,2.67,2.68,2.69,2.70,2.71,2.72,2.73,2.74,2.75,2.76,2.77,2.78,2.79,2.80,2.81,2.82,2.83,2.84,2.85,2.86,2.87,2.88,2.89,2.90,2.91,2.92,2.93,2.94,2.95,2.96,2.97,2.98,2.99,3.00
"(1, 1)",-2.3685804942,-2.3589192882,-2.3493490122,-2.3398683836,-2.3304761476,-2.3211710768,-2.3119519677,-2.3028176417,-2.2937669434,-2.2847987391,-2.2759119167,-2.2671053842,-2.258378069,-2.2497289174,-2.2411568934,-2.2326609788,-2.2242401715,-2.215893486,-2.2076199519,-2.1994186139,-2.1912885306,-2.1832287748,-2.1752384322,-2.1673166014,-2.1594623925,-2.1516749283,-2.1439533419,-2.1362967771,-2.1287043882,-2.1211753391,-2.1137088031,-2.1063039624,-2.0989600079,-2.0916761393,-2.0844515639,-2.0772854973,-2.0701771632,-2.0631257921,-2.0561306235,-2.0491909039,-2.0423058879,-2.0354748381,-2.0286970256,-2.0219717302,-2.0152982406,-2.0086758552,-2.002103883,-1.9955816427,-1.9891084652,-1.9826836936,-1.9763066841,-1.9699768067,-1.9636934462,-1.9574560037,-1.9512638966,-1.94511656,-1.9390134479,-1.9329540334,-1.9269378097,-1.9209642916,-1.9150330145,-1.9091435358,-1.9032954345,-1.8974883124,-1.8917217919,-1.8859955169,-1.8803091521,-1.8746623811,-1.8690549065,-1.8634864475,-1.8579567384,-1.8524655275,-1.8470125745,-1.8415976503,-1.8362205306,-1.8308809991,-1.8255788422,-1.820313849,-1.815085807,-1.8098945034,-1.8047397208,-1.7996212376,-1.7945388265,-1.7894922531,-1.7844812764,-1.7795056465,-1.7745651062,-1.76965939,-1.7647882241,-1.7599513273,-1.7551484108,-1.7503791791,-1.7456433299,-1.7409405566,-1.7362705468,-1.7316329845,-1.7270275501,-1.7224539216,-1.7179117757,-1.7134007867,-1.7089206296,-1.7044709798,-1.7000515129,-1.6956619064,-1.6913018393,-1.6869709932,-1.6826690524,-1.6783957039,-1.6741506388,-1.6699335506,-1.6657441378,-1.6615821022,-1.6574471495,-1.653338991,-1.6492573407,-1.6452019176,-1.6411724447,-1.6371686499,-1.633190265,-1.6292370262,-1.6253086743
"(1, 3)",-0.1511068443,-0.1504098497,-0.1497195372,-0.149035814,-0.1483585884,-0.1476877697,-0.1470232682,-0.1463649949,-0.1457128619,-0.1450667818,-0.1444266683,-0.1437924362,-0.1431640008,-0.1425412787,-0.1419241874,-0.1413126458,-0.1407065737,-0.1401058923,-0.1395105241,-0.1389203929,-0.1383354238,-0.1377555436,-0.1371806805,-0.136610764,-0.1360457257,-0.1354854983,-0.1349300164,-0.1343792165,-0.1338330366,-0.1332914165,-0.1327542981,-0.1322216248,-0.1316933422,-0.1311693976,-0.1306497403,-0.1301343214,-0.1296230942,-0.129116014,-0.1286130377,-0.1281141244,-0.1276192351,-0.1271283329,-0.1266413824,-0.1261583503,-0.125679205,-0.1252039166,-0.1247324567,-0.1242647988,-0.1238009174,-0.1233407885,-0.1228843893,-0.1224316978,-0.1219826927,-0.1215373543,-0.1210956622,-0.1206575966,-0.1202231376,-0.1197922655,-0.1193649597,-0.1189411989,-0.118520961,-0.1181042224,-0.1176909585,-0.1172811425,-0.1168747462,-0.116471739,-0.1160720884,-0.1156757595,-0.115282715,-0.1148929151,-0.1145063182,-0.1141228798,-0.1137425532,-0.1133652898,-0.1129910393,-0.1126197497,-0.1122513674,-0.1118858374,-0.1115231045,-0.1111631125,-0.1108058055,-0.1104511273,-0.1100990224,-0.1097494356,-0.1094023131,-0.1090576026,-0.1087152526,-0.1083752138,-0.1080374384,-0.1077018806,-0.1073684969,-0.1070372457,-0.1067080875,-0.1063809854,-0.1060559037,-0.1057328099,-0.1054116728,-0.1050924634,-0.1047751544,-0.1044597212,-0.1041461399,-0.1038343881,-0.1035244455,-0.103216293,-0.1029099125,-0.1026052871,-0.102302401,-0.1020012395,-0.1017017881,-0.1014040343,-0.101107965,-0.1008135681,-0.100520832,-0.1002297463,-0.0999402996,-0.0996524818,-0.0993662828,-0.0990816927,-0.0987987021,-0.0985173014,-0.0982374813
"(1, 5)",0.0763465269,0.075973475,0.0756069148,0.0752467686,0.0748929502,0.0745453681,0.074203928,0.073868531,0.0735390772,0.0732154639,0.0728975889,0.0725853519,0.0722786401,0.0719773561,0.0716813978,0.0713906639,0.071105054,0.0708244689,0.0705488105,0.0702779811,0.0700118831,0.0697504215,0.0694935006,0.0692410266,0.0689929044,0.0687490382,0.068509338,0.068273708,0.0680420559,0.0678142878,0.0675903121,0.0673700363,0.0671533685,0.0669402177,0.0667304933,0.0665241057,0.0663209649,0.0661209839,0.065924075,0.0657301527,0.0655391323,0.0653509302,0.0651654643,0.0649826551,0.0648024236,0.0646246928,0.064449388,0.064276436,0.0641057658,0.0639373085,0.0637709973,0.0636067677,0.0634445575,0.0632843066,0.0631259578,0.0629694559,0.0628147481,0.0626617851,0.0625105189,0.0623609045,0.0622128993,0.0620664632,0.0619215589,0.0617781503,0.0616362051,0.0614956921,0.0613565827,0.0612188501,0.0610824688,0.0609474153,0.0608136684,0.0606812072,0.0605500121,0.0604200638,0.0602913454,0.0601638397,0.0600375302,0.0599123997,0.0597884329,0.0596656129,0.0595439241,0.0594233502,0.0593038746,0.0591854813,0.0590681531,0.0589518733,0.0588366245,0.0587223891,0.0586091495,0.0584968878,0.0583855861,0.0582752263,0.0581657896,0.0580572593,0.0579496167,0.0578428437,0.0577369224,0.0576318354,0.0575275647,0.0574240946,0.0573214074,0.0572194865,0.0571183161,0.0570178803,0.0569181637,0.0568191513,0.0567208284,0.0566231808,0.0565261946,0.0564298569,0.0563341542,0.0562390739,0.0561446038,0.0560507311,0.0559574469,0.0558647387,0.0557725958,0.0556810077,0.0555899646,0.0554994565,0.0554094745
"(2, 2)",-2.1010880513,-2.0933259539,-2.0856281926,-2.0779939643,-2.0704224847,-2.0629129866,-2.05546472,-2.0480769525,-2.0407489681,-2.0334800674,-2.0262695673,-2.0191167999,-2.0120211108,-2.0049818616,-1.9979984273,-1.9910701956,-1.9841965666,-1.977376952,-1.970610775,-1.9638974692,-1.9572364776,-1.9506272529,-1.9440692559,-1.9375619556,-1.9311048279,-1.924697356,-1.9183390276,-1.9120293372,-1.9057677836,-1.8995538701,-1.8933871038,-1.887266995,-1.8811930572,-1.8751648067,-1.8691817618,-1.8632434431,-1.8573493729,-1.8514990756,-1.8456920769,-1.8399279035,-1.8342060846,-1.8285261506,-1.8228876337,-1.8172900677,-1.8117329889,-1.8062159359,-1.8007384497,-1.7953000749,-1.7899003593,-1.7845388553,-1.7792151195,-1.7739287141,-1.7686792067,-1.7634661723,-1.7582891922,-1.7531478563,-1.7480417631,-1.7429705199,-1.7379337446,-1.732931066,-1.7279621234,-1.7230265683,-1.7181240638,-1.7132542865,-1.7084169243,-1.7036116786,-1.6988382627,-1.6940964027,-1.6893858363,-1.6847063127,-1.6800575915,-1.6754394424,-1.6708516437,-1.6662939838,-1.6617662533,-1.6572682525,-1.6527997853,-1.6483606591,-1.6439506834,-1.6395696694,-1.6352174282,-1.6308937708,-1.6265985069,-1.6223314429,-1.6180923843,-1.6138811329,-1.6096974872,-1.6055412422,-1.6014121892,-1.597310116,-1.5932348069,-1.5891860429,-1.5851636008,-1.5811672577,-1.5771967852,-1.573251954,-1.569332533,-1.5654382898,-1.5615689911,-1.5577244033,-1.5539042928,-1.5501084254,-1.5463365687,-1.5425884905,-1.5388639601,-1.5351627479,-1.5314846266,-1.5278293704,-1.5241967555,-1.5205865608,-1.5169985679,-1.5134325601,-1.5098883236,-1.5063656487,-1.5028643244,-1.4993841468,-1.495924913,-1.4924864235,-1.4890684811,-1.4856708914,-1.4822934631
"(2, 4)",0.2242514579,0.2231370924,0.2220268184,0.2209212868,0.219821079,0.2187267113,0.2176386343,0.2165572302,0.2154828174,0.2144156518,0.2133559307,0.2123037972,0.2112593507,0.2102226417,0.2091936846,0.2081724614,0.2071589264,0.2061530098,0.2051546221,0.2041636578,0.2031799979,0.2022035135,0.2012340672,0.2002715153,0.1993157096,0.1983664987,0.1974237322,0.1964872544,0.1955569116,0.1946325503,0.1937140185,0.1928011658,0.1918938438,0.190991907,0.1900952125,0.1892036205,0.1883169955,0.187435205,0.1865581212,0.1856856213,0.1848175868,0.1839539046,0.1830944673,0.1822391747,0.1813879317,0.1805406511,0.179697254,0.1788576684,0.1780218318,0.1771896905,0.176361201,0.1755363299,0.1747150548,0.1738973644,0.1730832594,0.1722727525,0.1714658688,0.1706626461,0.1698631349,0.169067398,0.1682755109,0.1674875611,0.1667036475,0.1659238798,0.1651483782,0.1643772712,0.1636106955,0.162848794,0.1620917146,0.1613396083,0.1605926289,0.1598509291,0.1591146602,0.1583839704,0.1576590025,0.1569398927,0.1562267694,0.1555197508,0.1548189449,0.1541244481,0.1534363441,0.1527547035,0.1520795833,0.1514110272,0.1507490647,0.1500937114,0.1494449701,0.1488028306,0.1481672703,0.147538255,0.14691574,0.1462996702,0.1456899813,0.145086602,0.1444894522,0.143898446,0.143313492,0.1427344942,0.1421613528,0.1415939649,0.1410322248,0.1404760263,0.1399252609,0.1393798203,0.1388395957,0.138304479,0.137774363,0.1372491413,0.1367287094,0.1362129639,0.1357018036,0.1351951295,0.1346928448,0.1341948543,0.133701066,0.1332113902,0.1327257392,0.1322440281,0.1317661745,0.1312920985,0.1308217222
"(2, 6)",0.0425236706,0.043145772,0.0437528718,0.0443487839,0.0449366339,0.0455190231,0.0460980174,0.0466750982,0.0472512596,0.047827006,0.0484024437,0.048977303,0.049551116,0.050123083,0.0506922809,0.0512576769,0.0518181678,0.0523726163,0.0529198838,0.0534588556,0.0539884427,0.0545076302,0.055015459,0.0555110301,0.055993524,0.0564621871,0.0569163928,0.0573555013,0.057778984,0.0581863597,0.0585772121,0.0589511798,0.0593079477,0.0596472485,0.0599688518,0.0602725656,0.060558234,0.060825728,0.0610749476,0.0613058237,0.0615183041,0.0617123582,0.0618879788,0.0620451793,0.062183992,0.0623044675,0.0624066815,0.0624907228,0.0625567045,0.0626047604,0.0626350469,0.0626477436,0.062643054,0.0626212119,0.062582474,0.0625271259,0.0624554838,0.0623678967,0.0622647406,0.062146427,0.0620133982,0.0618661277,0.0617051226,0.0615309207,0.0613440877,0.0611452185,0.0609349357,0.0607138833,0.0604827275,0.0602421516,0.0599928527,0.0597355402,0.0594709287,0.0591997223,0.0589226674,0.0586404593,0.0583537985,0.0580633764,0.0577698642,0.057473913,0.0571761528,0.0568771867,0.0565775894,0.0562779079,0.055978655,0.0556803127,0.055383329,0.0550881181,0.054795061,0.0545045051,0.0542167654,0.0539321247,0.0536508364,0.0533731179,0.0530991661,0.0528291471,0.0525632023,0.0523014493,0.0520439828,0.0517908788,0.0515421916,0.0512979603,0.0510582071,0.05082294,0.0505921542,0.0503658329,0.050143949,0.049926466,0.0497133403,0.0495045191,0.049299945,0.0490995551,0.0489032815,0.0487110545,0.0485227972,0.0483384342,0.0481578862,0.0479810728,0.0478079125,0.0476383233,0.0474722224
"(3, 1)",-0.1511068443,-0.1504098497,-0.1497195372,-0.149035814,-0.1483585884,-0.1476877697,-0.1470232682,-0.1463649949,-0.1457128619,-0.1450667818,-0.1444266683,-0.1437924362,-0.1431640008,-0.1425412787,-0.1419241874,-0.1413126458,-0.1407065737,-0.1401058923,-0.1395105241,-0.1389203929,-0.1383354238,-0.1377555436,-0.1371806805,-0.136610764,-0.1360457257,-0.1354854983,-0.1349300164,-0.1343792165,-0.1338330366,-0.1332914165,-0.1327542981,-0.1322216248,-0.1316933422,-0.1311693976,-0.1306497403,-0.1301343214,-0.1296230942,-0.129116014,-0.1286130377,-0.1281141244,-0.1276192351,-0.1271283329,-0.1266413824,-0.1261583503,-0.125679205,-0.1252039166,-0.1247324567,-0.1242647988,-0.1238009174,-0.1233407885,-0.1228843893,-0.1224316978,-0.1219826927,-0.1215373543,-0.1210956622,-0.1206575966,-0.1202231376,-0.1197922655,-0.1193649597,-0.1189411989,-0.118520961,-0.1181042224,-0.1176909585,-0.1172811425,-0.1168747462,-0.116471739,-0.1160720884,-0.1156757595,-0.115282715,-0.1148929151,-0.1145063182,-0.1141228798,-0.1137425532,-0.1133652898,-0.1129910393,-0.1126197497,-0.1122513674,-0.1118858374,-0.1115231045,-0.1111631125,-0.1108058055,-0.1104511273,-0.1100990224,-0.1097494356,-0.1094023131,-0.1090576026,-0.1087152526,-0.1083752138,-0.1080374384,-0.1077018806,-0.1073684969,-0.1070372457,-0.1067080875,-0.1063809854,-0.1060559037,-0.1057328099,-0.1054116728,-0.1050924634,-0.1047751544,-0.1044597212,-0.1041461399,-0.1038343881,-0.1035244455,-0.103216293,-0.1029099125,-0.1026052871,-0.102302401,-0.1020012395,-0.1017017881,-0.1014040343,-0.101107965,-0.1008135681,-0.100520832,-0.1002297463,-0.0999402996,-0.0996524818,-0.0993662828,-0.0990816927,-0.0987987021,-0.0985173014,-0.0982374813
"(3, 3)",-1.9180680932,-1.9127767938,-1.9075127068,-1.9022758427,-1.897066206,-1.8918837953,-1.8867286004,-1.8816006037,-1.8764997778,-1.8714260859,-1.8663794807,-1.8613599055,-1.8563672947,-1.8514015728,-1.8464626552,-1.8415504497,-1.8366648563,-1.8318057677,-1.8269730702,-1.8221666431,-1.8173863601,-1.8126320893,-1.8079036936,-1.8032010301,-1.7985239525,-1.7938723066,-1.7892459366,-1.7846446807,-1.7800683723,-1.775516841,-1.7709899107,-1.7664874023,-1.7620091316,-1.7575549103,-1.7531245463,-1.7487178431,-1.7443346007,-1.7399746157,-1.7356376809,-1.7313235866,-1.7270321205,-1.7227630683,-1.7185162139,-1.7142913401,-1.7100882294,-1.7059066645,-1.7017464293,-1.6976073085,-1.6934890909,-1.6893915682,-1.685314537,-1.6812577996,-1.6772211651,-1.6732044503,-1.6692074816,-1.665230095,-1.6612721377,-1.6573334699,-1.6534139645,-1.6495135074,-1.6456320007,-1.6417693611,-1.6379255212,-1.6341004283,-1.6302940467,-1.6265063556,-1.6227373487,-1.618987034,-1.6152554328,-1.6115425775,-1.6078485119,-1.6041732875,-1.6005169633,-1.5968796031,-1.5932612736,-1.589662043,-1.5860819795,-1.5825211453,-1.5789796015,-1.5754574011,-1.5719545901,-1.568471205,-1.5650072713,-1.5615628052,-1.5581378092,-1.5547322739,-1.5513461774,-1.547979485,-1.5446321493,-1.5413041107,-1.537995298,-1.5347056281,-1.5314350078,-1.5281833339,-1.5249504931,-1.5217363649,-1.5185408209,-1.5153637262,-1.5122049394,-1.5090643155,-1.5059417039,-1.5028369516,-1.4997499018,-1.4966803963,-1.4936282749,-1.490593377,-1.4875755409,-1.4845746051,-1.4815904086,-1.478622791,-1.4756715922,-1.4727366543,-1.4698178201,-1.4669149339,-1.4640278442,-1.4611563983,-1.4583004465,-1.4554598415,-1.4526344378,-1.4498240923,-1.4470286637
"(3, 5)",-0.207588127,-0.2069139588,-0.2062309961,-0.2055388614,-0.2048372284,-0.204125817,-0.2034043917,-0.2026727619,-0.2019307822,-0.2011783521,-0.2004154141,-0.1996419564,-0.1988579974,-0.1980636103,-0.197258897,-0.1964440034,-0.195619107,-0.1947844203,-0.1939401875,-0.1930866853,-0.1922242159,-0.1913531104,-0.1904737246,-0.1895864359,-0.1886916412,-0.1877897617,-0.1868812277,-0.1859664872,-0.1850459985,-0.1841202308,-0.1831896612,-0.1822547707,-0.1813160449,-0.1803739706,-0.1794290338,-0.1784817189,-0.1775325067,-0.1765818724,-0.175630284,-0.1746782039,-0.1737260829,-0.1727743627,-0.1718234741,-0.1708738371,-0.169925859,-0.168979934,-0.1680364448,-0.1670957605,-0.1661582362,-0.1652242144,-0.1642940241,-0.1633679814,-0.1624463894,-0.1615295381,-0.1606177052,-0.1597111561,-0.1588101442,-0.1579149104,-0.157025685,-0.1561426858,-0.1552661201,-0.1543961839,-0.1535330616,-0.1526769278,-0.1518279443,-0.150986263,-0.1501520245,-0.1493253577,-0.14850638,-0.1476951976,-0.1468919042,-0.1460965818,-0.1453093011,-0.1445301217,-0.1437590843,-0.1429962257,-0.1422415665,-0.1414951171,-0.1407568738,-0.1400268247,-0.1393049443,-0.1385911974,-0.1378855397,-0.137187914,-0.1364982577,-0.1358164995,-0.1351425597,-0.1344763523,-0.1338177852,-0.1331667609,-0.1325231772,-0.1318869281,-0.131257904,-0.1306359937,-0.130021083,-0.1294130563,-0.1288117975,-0.1282171897,-0.1276291162,-0.1270474604,-0.1264721068,-0.1259029398,-0.1253398465,-0.1247827143,-0.124231433,-0.1236858937,-0.1231459894,-0.1226116153,-0.1220826684,-0.1215590486,-0.1210406566,-0.1205273968,-0.120019175,-0.1195159004,-0.1190174795,-0.1185238266,-0.1180348558,-0.1175504838,-0.1170706287,-0.1165952106,-0.116124152
